Unnamed: 0,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Description,Licensed,official_video,Stream,spotify_track_id,release_date_raw,release_date
7178,Thomas Newman,https://open.spotify.com/artist/1csBgT42N4pPPs1HJhxXIK,Define Dancing,WALL-E (Original Motion Picture Soundtrack),compilation,spotify:track:5zeaIcBVA0Ta8JVp1S5zDM,0.313,0.378,1.0,-13.851,0.0307,0.802,0.847,0.119,0.0952,98.7,143373.0,https://www.youtube.com/watch?v=aqiqXTA7hX4,Define Dancing,Thomas Newman - Topic,642191.0,8365.0,137.0,"Provided to YouTube by Universal Music Group

Define Dancing · Thomas Newman

WALL-E

℗ 2008 Walt Disney Records/Pixar

Released on: 2008-06-24

Unknown, Other, Producer: Thomas Newman
Unknown, Other: Peter Gabriel
Unknown, Other: BIll Bernstein
Unknown, Other: Armin Steiner
Unknown, Other: Bernie Grundman
Unknown, Other: Tommy Vicari
Producer: Bill Bernstein
Composer: Thomas Newman

Auto-generated by YouTube.",True,True,21466124.0,5zeaIcBVA0Ta8JVp1S5zDM,2008-06-24,2008-06-24
7179,Thomas Newman,https://open.spotify.com/artist/1csBgT42N4pPPs1HJhxXIK,Road To Perdition,Road To Perdition (Original Motion Picture Soundtrack),album,spotify:track:1ybtJbR4ARqmjl6dD2VtYU,0.151,0.103,9.0,-22.221,0.0412,0.918,0.852,0.0756,0.036,97.5,235667.0,https://www.youtube.com/watch?v=bL_Zea-q23Y,Road To Perdition - Thomas Newman,Airborne,1802868.0,8513.0,698.0,"Emotional rendition of the Road to Perdition Score! 

Give me a like or something so I know I can keep doing this for you!",False,False,10440867.0,1ybtJbR4ARqmjl6dD2VtYU,2002-08-12,2002-08-12
7180,Thomas Newman,https://open.spotify.com/artist/1csBgT42N4pPPs1HJhxXIK,Shawshank Prison - Stoic Theme,The Shawshank Redemption,compilation,spotify:track:5zMuzsE5kvd54FwraufeeK,0.079,0.149,7.0,-20.372,0.0486,0.102,0.915,0.111,0.111,81.277,112973.0,https://www.youtube.com/watch?v=c4ciBeyOv4E,Thomas Newman - Shawshank Prison - Stoic Theme | The Shawshank Redemption,SonySoundtracksVEVO,5986.0,122.0,3.0,"“Shawshank Prison - Stoic Theme” From the Soundtrack to “The Shawshank Redemption”  
Music by Thomas Newman  
Listen to the soundtrack here: https://soundtracks.lnk.to/shawshankredemptionAY 
Ask your voice device to play “The Shawshank Redemption Soundtrack” 

FOLLOW SONY SOUNDTRACKS:   
► YouTube: https://soundtracks.lnk.to/sonysoundtracksvevoID   
► Facebook: https://www.facebook.com/SonyMusicSoundtracks/   
► Instagram: https://www.instagram.com/sonymusicsoundtracks/   
► Twitter: https://twitter.com/sonysoundtracks/  
► Discord: https://discord.com/invite/DCKp3RYRK3   
► TikTok: https://www.tiktok.com/@sonysoundtracks   
► Newsletter: https://forms.sonymusicfans.com/campaign/soundtracks-newsletter-sign-up/   

SUBSCRIBE to our channels for more:  
► https://soundtracks.lnk.to/sonysoundtracksvevoID  
► https://milanrecords.lnk.to/youtube    

TRACKLIST 
1. May 
2. Shawshank Prison [Stoic Theme] 
3. New Fish 
4. Rock Hammer 
5. An Inch of His Life 
6. If I Didn't Care 
7. Brooks Was Here 
8. His Judgement Cometh 
9. Suds on the Roof 
10. Workfield 
11. Shawshank Redemption 
12. Lovesick Blues [Single Version] 
13. Elmo Blatch 
14. Sisters 
15. Zihuatanejo 
16. The Marriage of Figaro / ""Duettino"" Sull 'Aria 
17. Lovely Racquel 
18. And That Right Soon 
19. Compass and Guns 
20. So Was Red 
21. End Title 
 

#ShawshankRedemption #ShawShankRedemptionMusic #ThomasNewman",True,True,14707032.0,5zMuzsE5kvd54FwraufeeK,2009-10-08,2009-10-08
7181,Luciano Pavarotti,https://open.spotify.com/artist/0Y8KmFkKOgJybpVobn1onU,"Turandot, SC 91 / Act III: ""Nessun dorma!""",Puccini: Turandot - Highlights,album,spotify:track:74WjYdm3Lvbwnds4thYPUU,0.212,0.301,2.0,-12.505,0.0384,0.963,0.0033,0.13,0.0798,84.025,177333.0,https://www.youtube.com/watch?v=1so8si-8oxw,"Puccini: Turandot, SC 91 / Act III - ""Nessun dorma!""",Luciano Pavarotti - Topic,191813.0,3880.0,2.0,"Provided to YouTube by Universal Music Group

Puccini: Turandot, SC 91 / Act III - ""Nessun dorma!"" · Luciano Pavarotti · John Alldis Choir · Wandsworth School Boys Choir · London Philharmonic Orchestra · Zubin Mehta

Luciano Pavarotti - The Essential Pavarotti - A Selection Of His Greatest Recordings

℗ 1973 Decca Music Group Limited

Released on: 1990-01-01

Producer: Ray Minshull
Producer, Assistant  Producer: Michael Woolcock
Studio  Personnel, Balance  Engineer: James Lock
Studio  Personnel, Balance  Engineer: Kenneth Wilkinson
Producer, Recording  Producer: Ray Minshull
Composer: Giacomo Puccini
Author: Giuseppe Adami
Author: Renato Simoni
Author, Original  Text  Author: Carlo Gozzi
Contributor, Work  Editor: Franco Alfano

Auto-generated by YouTube.",True,True,75381240.0,74WjYdm3Lvbwnds4thYPUU,1973-01-01,1973-01-01
7182,Luciano Pavarotti,https://open.spotify.com/artist/0Y8KmFkKOgJybpVobn1onU,We Are The World - Live,Spirito Italiano,compilation,spotify:track:0HEC0KkDwxtucNsufufCys,0.328,0.681,4.0,-6.388,0.0426,0.386,0.0,0.73,0.269,134.032,350867.0,https://www.youtube.com/watch?v=EwEYTrlVbPk,Luciano Pavarotti & Friends - We Are The World (LIVE) HD,Andranik Azizbekyan,790642.0,9727.0,530.0,"Pavarotti & Friends - a concert for Guatemala and Kosovo

Parco Novi Sad, Modena, Italy

1 June 1999

Composers : Michael Jackson, Lionel Richie

One of Luciano Pavarotti's best concerts with his friends : Joe Cocker, B.B. King, Mariah Carey, Lionel Richie, Zucchero, Laura Pausini, Ricky Martin, Gloria Estefan, Alex Britti, Renato Zero, Gianni Morandi and Boyzone

Lyrics :

(Lionel Richie)
There comes the time 
When we head a certain call 
When the world must come together as one 
There are people dying 
Ooo,it's time to lend a hand to life 
The greatest gift of all 

(Gloria Estefan)
We can't go on 
Pretending day by day 
That someone, somewhere will soon make a change 

(Joe Cocker)
We are all a part of 
God's great family 

(Zucchero)
And the truth, love is all we need 

Chorus :

We are the world 
We are the children 
We are the ones who make a brighter day 
So let's start giving 
There's a choice we're making 
We're saving our own lives 
It's true we'll make a better day 
Just you and me 

(Lionel Richie)
Oooo,send them your heart 
So they'll know that someone cares 

(Renato Zero)
And their lives will be stronger and free 

(Ricky Martin)
As God has shown us by turning stone to bread 
So we all must lend a helping hand 

Chorus x 1

(Boyzone)
Now when you're down and out
 
(Gloria Estefan)
There seems no hope at all 

(Boyzone)
But if you just believe 
There's no way we can fall 

(Laura Pausini)
No,no,no,just realize 
O.that a change will only come 
When we stand together as one 

Chorus x 4",False,False,48806476.0,0HEC0KkDwxtucNsufufCys,2020-04-04,2020-04-04
7183,Luciano Pavarotti,https://open.spotify.com/artist/0Y8KmFkKOgJybpVobn1onU,"Rigoletto: ""La donna è mobile""",Verdi,compilation,spotify:track:5cR6xfzyicyDyAr52zB48k,0.37,0.248,6.0,-10.47,0.0371,0.965,2.12e-05,0.0911,0.384,133.33,141600.0,https://www.youtube.com/watch?v=xCFEk6Y8TmM,Luciano Pavarotti - La Donna È Mobile (Rigoletto),Cristiano Grimaldi,31017254.0,204651.0,9002.0,"The ""king"" Luciano Pavarotti as Il Duca di Mantova in the screen movie ""Rigoletto"" (1983) based on Giuseppe Verdi's opera with the same name (1851).


La Donna È Mobile - Giuseppe Verdi

La donna è mobile
Qual piuma al vento
Muta d'accento
E di pensiero

Sempre un'amabile
Leggiadro viso
In pianto o in riso
È menzognero

La donna è mobil
Qual piuma al vento
Muta d'accento
E di pensier
E di pensier
E di pensier

È sempre misero
Chi a lei s'affida
Chi le confida
Mal cauto il core

Pur mai non sentesi
Felice appieno
Chi su quel seno
Non liba amore

La donna è mobil
Qual piuma al vento
Muta d'accento
E di pensier
E di pensier
E di pensier...",False,False,47205372.0,5cR6xfzyicyDyAr52zB48k,2020-03-06,2020-03-06
7184,Luciano Pavarotti,https://open.spotify.com/artist/0Y8KmFkKOgJybpVobn1onU,"Baby, can I hold you tonight",Pavarotti & Friends for Cambodia and Tibet,album,spotify:track:7EphvqYS0DPdZnncTFJz1X,0.462,0.566,2.0,-7.915,0.0421,0.513,5.22e-05,0.84,0.354,71.75,211960.0,https://www.youtube.com/watch?v=qQdnl0_IuRg,Baby Can I Hold You Tonight - Pavarotti and Tracy Chapman Live,Jack Daniel's,13466172.0,123253.0,5445.0,"Sorry
It's all that you can't say
Years gone by and still
Words don't come easily
Like sorry, like sorry

Perdonami
È uma parola che
Tu non dice mai
E non ti è facile dirme
Perdonami
Perdonami

But you can say it baby
Baby can I hold you tonight
Maybe if I told you the right words
At the right time you'd be mine

Io t'amo
È una parola che
tu non dice mai

Words don't come easily
Like I love you, I love you

Ci sono parole
Che tu non sai dire, o non vuoi
Quando a volte non c'è bisogno di più,
Di uno scusami, se mi vuoi

Baby, can I hold you tonight

Che tu non sai dire, o non vuoi

Maybe if I told you the right words
At the right time you'd be mine

Se mi vuoi

You'd be mine

Se mi vuoi

You'd be mine

Se mi vuoi

You'd be mine",False,False,,7EphvqYS0DPdZnncTFJz1X,2007-01-01,2007-01-01
7185,Luciano Pavarotti,https://open.spotify.com/artist/0Y8KmFkKOgJybpVobn1onU,My Way,My Way (50th Anniversary Edition),album,spotify:track:3N3xHMAngaQq1htw6oSmnt,0.382,0.322,0.0,-10.614,0.0282,0.524,0.00215,0.127,0.416,144.836,212840.0,https://www.youtube.com/watch?v=8vb_xHWgb2s,Luciano Pavarotti & Frank Sinatra MY WAY,Rosa Maria,5285384.0,27786.0,1028.0,My way by Frank Sinatra and Luciano Pavarotti.....I did it MY WAY!,False,False,11665464.0,3N3xHMAngaQq1htw6oSmnt,1969-03-01,1969-03-01
7186,Luciano Pavarotti,https://open.spotify.com/artist/0Y8KmFkKOgJybpVobn1onU,La traviata / Act 1: Libiamo ne'lieti calici,Verdi: La Traviata,album,spotify:track:2zGVfygrdGVKCZ54sxCaQH,0.395,0.246,10.0,-16.601,0.0644,0.967,7.77e-06,0.505,0.208,110.022,167027.0,https://www.youtube.com/watch?v=pu7zWrIMV_g,1993 Pavarotti  Verdi La Traviata - Brindisi,G.Jerry Louison,16824493.0,119672.0,2408.0,"Pavarotti and Friends
Luciano
Live",False,False,19074983.0,2zGVfygrdGVKCZ54sxCaQH,1980-01-01,1980-01-01
7187,Luciano Pavarotti,https://open.spotify.com/artist/0Y8KmFkKOgJybpVobn1onU,"Rigoletto / Act 3: ""La donna è mobile"" - Live",The Three Tenors - The Best of the 3 Tenors,compilation,spotify:track:4mZlQk9Ha7WwJZUngARQeY,0.0,0.402,5.0,-15.718,0.0,0.972,0.00545,0.897,0.0,0.0,151253.0,https://www.youtube.com/watch?v=xCFEk6Y8TmM,Luciano Pavarotti - La Donna È Mobile (Rigoletto),Cristiano Grimaldi,31017254.0,204651.0,9002.0,"The ""king"" Luciano Pavarotti as Il Duca di Mantova in the screen movie ""Rigoletto"" (1983) based on Giuseppe Verdi's opera with the same name (1851).


La Donna È Mobile - Giuseppe Verdi

La donna è mobile
Qual piuma al vento
Muta d'accento
E di pensiero

Sempre un'amabile
Leggiadro viso
In pianto o in riso
È menzognero

La donna è mobil
Qual piuma al vento
Muta d'accento
E di pensier
E di pensier
E di pensier

È sempre misero
Chi a lei s'affida
Chi le confida
Mal cauto il core

Pur mai non sentesi
Felice appieno
Chi su quel seno
Non liba amore

La donna è mobil
Qual piuma al vento
Muta d'accento
E di pensier
E di pensier
E di pensier...",False,False,1995393.0,4mZlQk9Ha7WwJZUngARQeY,2002-01-01,2002-01-01
7188,Luciano Pavarotti,https://open.spotify.com/artist/0Y8KmFkKOgJybpVobn1onU,Nessun Dorma,The Maestro,album,spotify:track:6g8bCyaXkRpreRI397DfWk,0.198,0.34,2.0,-15.871,0.0671,0.983,0.442,0.652,0.105,82.183,192133.0,https://www.youtube.com/watch?v=cWc7vYjgnTs,"Luciano Pavarotti sings ""Nessun dorma"" from Turandot (The Three Tenors in Concert 1994)",Warner Classics,52120639.0,578446.0,20480.0,"Renowned Italian tenor Pavarotti (1935–2007) sings the aria from the final act of Puccini's opera Turandot, live in concert with The Three Tenors in Los Angeles in 1994. Watch the full performance, newly available in digital video: https://w.lnk.to/The3TenorsLY

The Three Tenors (José Carreras, Plácido Domingo, and Luciano Pavarotti) are joined by conductor Zubin Mehta, the L.A. Philharmonic, and the L.A. Music Center Opera Chorus.

A Tibor Rudas production.

________

Warner Classics
► Website: http://www.warnerclassics.com

Subscribe to our:
► YT- Channel: https://wnrcl.me/subscribeYT
► Newsletter https://wnrcl.me/subscribeNL

Follow us on: 
► Facebook: http://www.fb.com/WarnerClassicsErato
► Instagram: http://www.instagram.com/warner_classics
► Twitter: http://twitter.com/WarnerClassics
► YouTube: https://www.youtube.com/warnerclassics

Listen to us on:
► Spotify: http://open.spotify.com/user/warnerclassics
► Apple Music: http://itunes.apple.com/curator/warner-classics/1153741571
► Deezer https://www.deezer.com/profile/321050935

Warner Classics is the home of classical music, featuring iconic high audio quality recordings from the greatest classical legends, opera stars and orchestras of the last century.

Discover our unique collection of live performances, studio sessions and films featuring Maria Callas, Jacqueline du Pré, Nigel Kennedy, Mstislav Rostropovich, Yehudi Menuhin, Itzhak Perlman, Herbert von Karajan, Berliner Philharmoniker and more.

Along with its sister label Erato, Warner Classics continues this tradition with today's most in-demand classical artists, such as Philippe Jaroussky, Joyce DiDonato, Diana Damrau, Emmanuel Pahud, Alexandre Tharaud, Sir Antonio Pappano, Christina Pluhar and Renaud Capuçon.

Enjoy this ever-expanding library of official performance videos and exclusive interviews from the classical greats. Check back regularly for more music from your favourite composers including Bach, Mozart, Chopin, Debussy, Satie, Beethoven, Vivaldi, Handel and more.",True,True,9834418.0,6g8bCyaXkRpreRI397DfWk,2014-10-09,2014-10-09
7189,Luciano Pavarotti,https://open.spotify.com/artist/0Y8KmFkKOgJybpVobn1onU,It's A Man's World - Live,Pavarotti - The Greatest Hits,compilation,spotify:track:7IqBSlrJMCVhnUiUuzXngT,0.363,0.482,2.0,-8.55,0.0362,0.284,1.7e-05,0.554,0.546,157.224,256600.0,https://www.youtube.com/watch?v=GaB9F3R9cIY,"Luciano Pavarotti, James Brown - It's A Man's Man's Man's World (Stereo)",LucianoPavarottiVEVO,79956568.0,902842.0,28623.0,"Luciano Pavarotti - The Official Motion Picture Soundtrack
Order now: https://lnk.to/PavFilmOSTID
In Decca's 90th anniversary year, the historic label releases the official soundtrack to the film, continuing Pavarotti's musical legacy and celebrating his extraordinary life. See the greatest like you've never seen him before, and listen to the performances that thrilled audiences all around the world.
 
Luciano Pavarotti - The Greatest Hits
Order now: https://lnk.to/PavGreatestID
Decca are also releasing an incredible greatest hits album, comprising an impressive 71 tracks and over four hours of music, featuring great opera arias, favourite songs and sacred arias, and iconic duets with some of the biggest names in music, including five previously unreleased tracks. A definitive collection for the true Pavarotti superfan.
 
http://pavarottiofficial.com
https://www.facebook.com/pavarottiofficial/
 
Join the Pavarotti Messenger Bot and we'll keep you updated on all the latest news and information through Facebook Messenger. Click the link or the icon above to get started: https://m.me/pavarottiofficial

Music video by Luciano Pavarotti, James Brown performing It's A Man's World (Stereo). © 2002 Pavarotti International s.r.l.

http://vevo.ly/JvXn0X",True,True,3536251.0,7IqBSlrJMCVhnUiUuzXngT,2019-06-07,2019-06-07
7190,Luciano Pavarotti,https://open.spotify.com/artist/0Y8KmFkKOgJybpVobn1onU,'O Sole Mio - Live,Pavarotti & Friends 2,album,spotify:track:6ua4ZcCoSABREsczFvGLI6,0.297,0.264,8.0,-12.537,0.0387,0.943,1.4e-05,0.7,0.247,62.074,191507.0,https://www.youtube.com/watch?v=eQSNVBLTXYY,Luciano Pavarotti: 'O Sole Mio',Decca Classics,7477349.0,58140.0,1454.0,"Want to keep in touch? Sign up to our monthly newsletter: https://deccaclassics.lnk.to/NewsletterID

Pavarotti sings ""O Sole mio"" by Eduardo di Capua in London's Hyde Park, 30th July 1991.

Official Soundtrack for 2019 Pavarotti Documentary: https://lnk.to/PavFilmOSTID
Pavarotti's Greatest Hits: https://lnk.to/PavGreatestID
Sign up for the latest news: https://decca.lnk.to/PavNewsletterID

----------

FOLLOW DECCA CLASSICS ON SOCIAL MEDIA:
Facebook - https://decca.lnk.to/DeccaClassicsFacebookID
Twitter - https://decca.lnk.to/DeccaClassicsTwitterID
Instagram - https://decca.lnk.to/DeccaClassicsInstagramID
Spotify - https://decca.lnk.to/DeccaClassicsSpotifyID
Apple - https://decca.lnk.to/DeccaClassicsAppleID",False,False,4034033.0,6ua4ZcCoSABREsczFvGLI6,1995-01-01,1995-01-01
7191,Alceu Valença,https://open.spotify.com/artist/559vxOLTzlAv0zB77JMcdG,Anunciação,Melim: Melhores do Meu 2020,compilation,spotify:track:6h20Y04ptdWtX3UU1FT1gD,0.539,0.745,9.0,-7.854,0.0278,0.451,0.000235,0.103,0.779,99.901,288160.0,https://www.youtube.com/watch?v=OR74idpsweg,Alceu Valenca - Anunciação,Alceu Valença,86922471.0,633778.0,14966.0,"(Alceu Valença)

Show no Teatro da UFF",False,True,85710030.0,6h20Y04ptdWtX3UU1FT1gD,2020-12-21,2020-12-21
7192,Alceu Valença,https://open.spotify.com/artist/559vxOLTzlAv0zB77JMcdG,La Belle De Jour,Bis,album,spotify:track:6heKkdiMYTbcrLTqxsrc4T,0.629,0.424,0.0,-12.124,0.0344,0.156,0.000228,0.186,0.681,105.087,270400.0,https://www.youtube.com/watch?v=l-FxY25lYzY,Alceu Valença - La Belle de Jour / Girassol (Ao Vivo),GrandeEncontroVEVO,245959570.0,1488092.0,47452.0,"Vídeo oficial de ""La Belle de Jour / Girassol"" de Alceu Valença.
A música faz parte do projeto ""O Grande Encontro: 20 Anos""

Ouça o álbum ""O Grande Encontro: 20 Anos"" nas plataformas digitais: https://SMB.lnk.to/OGrandeEncontro20Anos

Siga O Grande Encontro nas mídias sociais:
Facebook: https://www.facebook.com/o.gnd.encontro/",True,True,83098194.0,6heKkdiMYTbcrLTqxsrc4T,2000-01-01,2000-01-01
7193,Alceu Valença,https://open.spotify.com/artist/559vxOLTzlAv0zB77JMcdG,Tropicana (Morena Tropicana),Cavalo De Pau,album,spotify:track:5iehR5VxXMZpQ5MAmlY68f,0.64,0.814,11.0,-6.701,0.137,0.118,0.0,0.223,0.782,134.221,233960.0,https://www.youtube.com/watch?v=lBceTwMECxY,Alceu Valença - Tropicana (Ao Vivo),GrandeEncontroVEVO,49642645.0,340685.0,6545.0,"Vídeo oficial de ""Tropicana"" de Alceu Valença.
A música faz parte do projeto ""O Grande Encontro: 20 Anos""

Ouça o álbum ""O Grande Encontro: 20 Anos"" nas plataformas digitais: https://SMB.lnk.to/OGrandeEncontro20Anos

Siga O Grande Encontro nas mídias sociais:
Facebook: https://www.facebook.com/o.gnd.encontro/",True,True,54154940.0,5iehR5VxXMZpQ5MAmlY68f,1982-01-01,1982-01-01
7194,Alceu Valença,https://open.spotify.com/artist/559vxOLTzlAv0zB77JMcdG,Flor de Tangerina,Flor de Tangerina - Single,single,spotify:track:4ZsyrBZX0YMopDJjGpva5j,0.517,0.409,1.0,-7.26,0.0312,0.366,0.0,0.17,0.367,123.801,181869.0,https://www.youtube.com/watch?v=e4Ez99gCOiY,Alceu Valença - Flor de Tangerina (Trilha Original de Velho Chico),Deck,8063807.0,121959.0,1947.0,"Original do álbum ""De Janeiro a Janeiro"" a música ""Flor de Tangerina"" de Alceu Valença ganhou nova versão para a novela ""Velho Chico"" das 21 hs da Rede Globo",True,True,13208583.0,4ZsyrBZX0YMopDJjGpva5j,2016-04-22,2016-04-22
7195,Alceu Valença,https://open.spotify.com/artist/559vxOLTzlAv0zB77JMcdG,Anunciação - Jopin Remix,Anunciação (Jopin Remix),single,spotify:track:5MU0hFRrFjG0IxKOKa1IPp,0.676,0.898,9.0,-5.601,0.049,0.0105,1.6e-05,0.248,0.322,126.036,205238.0,https://www.youtube.com/watch?v=EovGMtj4BPA,Alceu Valença - Anunciação (Jopin Remix),Jopin,7328641.0,95179.0,2668.0,"Disponível em todas as plataformas digitais.
https://jopin.fanlink.to/anunciacao
© 2018 Somax",False,True,22692907.0,5MU0hFRrFjG0IxKOKa1IPp,2019-03-29,2019-03-29
7196,Alceu Valença,https://open.spotify.com/artist/559vxOLTzlAv0zB77JMcdG,Anunciação - Ao Vivo,"O Grande Encontro 20 Anos: Alceu, Elba e Geraldo (Ao Vivo)",album,spotify:track:3JrFuUhcNLHiD3hJPVaHTy,0.54,0.898,9.0,-7.18,0.0528,0.419,1.14e-06,0.984,0.473,109.984,327947.0,https://www.youtube.com/watch?v=OR74idpsweg,Alceu Valenca - Anunciação,Alceu Valença,86922471.0,633778.0,14966.0,"(Alceu Valença)

Show no Teatro da UFF",False,True,21012041.0,3JrFuUhcNLHiD3hJPVaHTy,2016-12-09,2016-12-09
7197,Alceu Valença,https://open.spotify.com/artist/559vxOLTzlAv0zB77JMcdG,Coração Bobo - Ao Vivo,RCA 100 Anos De Música - Alceu Valenca,album,spotify:track:2oZbaKN4aIEHZmvbTWoTM9,0.458,0.659,7.0,-9.173,0.0496,0.796,3.9e-05,0.86,0.555,111.902,249000.0,https://www.youtube.com/watch?v=U2iGXPtbk9o,Alceu Valença - Coração Bobo (Ao Vivo),GrandeEncontroVEVO,5464683.0,45784.0,847.0,"Vídeo oficial de ""Coração Bobo"" de Alceu Valença.
A música faz parte do projeto ""O Grande Encontro: 20 Anos""

Ouça o álbum ""O Grande Encontro: 20 Anos"" nas plataformas digitais: https://SMB.lnk.to/OGrandeEncontro20Anos

Siga O Grande Encontro nas mídias sociais:
Facebook: https://www.facebook.com/o.gnd.encontro/",True,True,22586940.0,2oZbaKN4aIEHZmvbTWoTM9,2001,2001-01-01
